time,max_sell,max_buy,max_sell_interval,max_buy_interval
2018-12-04 20:30:00,5.0,0.6,1,24
2018-12-04 20:35:00,3.7,1.6,24,40
2018-12-04 20:40:00,2.6,2.4,19,35
2018-12-04 20:45:00,3.8,1.8,15,30
2018-12-04 20:50:00,2.9,2.5,9,25
2018-12-04 20:55:00,6.1,0.0,4,0
2018-12-04 21:00:00,0.1,5.6,0,15
2018-12-04 21:05:00,0.8,2.1,24,10
2018-12-04 21:10:00,1.7,1.4,19,5
2018-12-04 21:15:00,9.7,2.7,44,41
2018-12-04 21:20:00,9.3,3.8,39,36
2018-12-04 21:25:00,8.5,3.7,34,31
2018-12-04 21:30:00,6.0,6.8,29,26
2018-12-04 21:35:00,7.0,5.9,24,21
2018-12-04 21:40:00,5.7,6.7,19,16
2018-12-04 21:45:00,6.7,5.8,14,11
2018-12-04 21:50:00,7.6,4.9,9,6
2018-12-04 21:55:00,9.2,3.4,4,1
2018-12-04 22:00:00,0.0,0.0,0,0
2018-12-04 22:05:00,0.0,0.0,0,0
2018-12-04 22:10:00,0.0,0.0,0,0
2018-12-04 22:15:00,0.0,0.0,0,0
2018-12-04 22:20:00,0.0,0.0,0,0
2018-12-04 22:25:00,0.0,0.0,0,0
2018-12-04 22:30:00,4.4,0.0,30,0
2018-12-04 22:35:00,0.0,0.0,0,0
2018-12-04 22:40:00,2.3,0.0,19,0
2018-12-04 22:45:00,0.1,0.0,14,0
2018-12-04 22:50:00,0.0,3.1,0,41
2018-12-04 22:55:00,0.5,1.5,4,36
2018-12-04 23:00:00,0.0,1.3,0,31
2018-12-04 23:05:00,1.3,3.2,5,26
2018-12-04 23:10:00,1.6,3.1,0,21
2018-12-04 23:15:00,0.0,5.0,0,16
2018-12-04 23:20:00,0.0,2.3,0,11
2018-12-04 23:25:00,0.0,2.8,0,6
2018-12-04 23:30:00,1.1,2.8,40,1
2018-12-04 23:35:00,1.3,0.5,35,23
2018-12-04 23:40:00,1.2,2.0,42,18
2018-12-04 23:45:00,1.4,1.4,37,13
2018-12-04 23:50:00,8.6,0.0,44,0
2018-12-04 23:55:00,9.1,0.5,39,3
2018-12-05 00:00:00,9.3,0.0,34,0
2018-12-05 00:05:00,9.2,0.2,29,1
2018-12-05 00:10:00,8.6,0.0,24,0
2018-12-05 00:15:00,7.6,0.0,19,0
2018-12-05 00:20:00,6.2,0.1,14,0
2018-12-05 00:25:00,5.9,0.0,9,0
2018-12-05 00:30:00,5.7,0.7,4,30
2018-12-05 00:35:00,0.0,6.8,0,25
2018-12-05 00:40:00,0.2,5.6,0,20
2018-12-05 00:45:00,1.9,3.1,43,15
2018-12-05 00:50:00,0.0,4.3,0,10
2018-12-05 00:55:00,6.5,1.4,43,5
2018-12-05 01:00:00,7.2,0.0,38,0
2018-12-05 01:05:00,5.0,2.0,33,3
2018-12-05 01:10:00,6.7,0.0,44,0
2018-12-05 01:15:00,7.5,0.4,42,1
2018-12-05 01:20:00,7.6,0.0,42,0
2018-12-05 01:25:00,8.0,0.0,43,0
2018-12-05 01:30:00,7.3,0.4,38,2
2018-12-05 01:35:00,8.3,0.0,33,0
2018-12-05 01:40:00,5.1,2.2,28,5
2018-12-05 01:45:00,5.5,2.0,23,0
2018-12-05 01:50:00,6.1,0.0,18,0
2018-12-05 01:55:00,3.0,2.6,13,32
2018-12-05 02:00:00,3.0,3.1,8,27
2018-12-05 02:05:00,0.7,5.4,3,22
2018-12-05 02:10:00,0.0,5.3,0,17
2018-12-05 02:15:00,4.4,1.8,44,12
2018-12-05 02:20:00,9.1,2.3,44,7
2018-12-05 02:25:00,17.7,1.3,42,2
2018-12-05 02:30:00,25.9,1.3,40,8
2018-12-05 02:35:00,25.2,1.3,35,3
2018-12-05 02:40:00,26.7,0.5,30,10
2018-12-05 02:45:00,24.6,2.6,25,5
2018-12-05 02:50:00,22.8,4.4,20,0
2018-12-05 02:55:00,23.7,0.7,15,43
2018-12-05 03:00:00,21.4,3.6,10,40
2018-12-05 03:05:00,16.4,9.6,5,43
2018-12-05 03:10:00,11.1,16.2,0,43
2018-12-05 03:15:00,1.4,17.5,3,42
2018-12-05 03:20:00,0.0,17.5,0,36
2018-12-05 03:25:00,0.3,10.7,0,32
2018-12-05 03:30:00,2.7,5.5,32,26
2018-12-05 03:35:00,4.0,4.5,27,22
2018-12-05 03:40:00,5.8,2.8,22,16
2018-12-05 03:45:00,3.9,5.0,42,12
2018-12-05 03:50:00,8.0,2.4,44,7
2018-12-05 03:55:00,14.0,1.6,44,2
2018-12-05 04:00:00,13.1,1.5,41,17
2018-12-05 04:05:00,13.7,0.9,36,12
2018-12-05 04:10:00,12.1,2.4,31,7
2018-12-05 04:15:00,8.9,5.2,26,2
2018-12-05 04:20:00,16.0,0.0,42,0
2018-12-05 04:25:00,13.1,1.0,42,3
2018-12-05 04:30:00,14.0,0.0,42,0
2018-12-05 04:35:00,12.0,0.0,44,0
2018-12-05 04:40:00,7.2,4.3,39,7
2018-12-05 04:45:00,10.2,1.5,34,2
2018-12-05 04:50:00,12.4,0.0,41,0
2018-12-05 04:55:00,9.5,0.1,43,1
2018-12-05 05:00:00,9.9,0.0,38,0
2018-12-05 05:05:00,6.1,2.3,33,22
2018-12-05 05:10:00,4.3,4.5,44,17
2018-12-05 05:15:00,6.8,5.8,42,12
2018-12-05 05:20:00,12.3,6.5,42,7
2018-12-05 05:25:00,18.0,0.7,37,2
2018-12-05 05:30:00,12.1,3.5,32,3
2018-12-05 05:35:00,13.3,0.8,27,11
2018-12-05 05:40:00,11.8,1.8,22,6
2018-12-05 05:45:00,13.7,1.2,17,44
2018-12-05 05:50:00,13.7,4.6,12,41
2018-12-05 05:55:00,9.8,10.6,7,43
2018-12-05 06:00:00,7.6,12.7,2,38
2018-12-05 06:05:00,1.8,13.9,0,44
2018-12-05 06:10:00,1.1,18.8,4,41
2018-12-05 06:15:00,0.0,19.6,0,36
2018-12-05 06:20:00,0.4,17.3,3,31
2018-12-05 06:25:00,0.0,17.2,0,26
2018-12-05 06:30:00,1.4,11.1,0,21
2018-12-05 06:35:00,6.4,7.3,40,16
2018-12-05 06:40:00,7.6,7.4,35,11
2018-12-05 06:45:00,8.1,8.4,44,6
2018-12-05 06:50:00,12.4,5.3,40,1
2018-12-05 06:55:00,12.9,4.0,35,4
2018-12-05 07:00:00,17.1,0.0,30,0
2018-12-05 07:05:00,11.9,2.3,25,1
2018-12-05 07:10:00,9.2,4.8,20,40
2018-12-05 07:15:00,5.4,23.0,15,44
2018-12-05 07:20:00,5.1,23.7,10,44
2018-12-05 07:25:00,6.4,25.4,5,43
2018-12-05 07:30:00,2.2,28.7,0,38
2018-12-05 07:35:00,4.7,22.3,13,44
2018-12-05 07:40:00,4.9,24.4,8,41
2018-12-05 07:45:00,1.0,28.2,3,36
2018-12-05 07:50:00,0.5,32.1,3,44
2018-12-05 07:55:00,2.0,33.2,3,44
2018-12-05 08:00:00,9.9,29.3,0,43
2018-12-05 08:05:00,2.7,39.1,10,44
2018-12-05 08:10:00,4.5,37.2,5,39
2018-12-05 08:15:00,1.2,40.5,0,34
2018-12-05 08:20:00,10.8,30.3,7,29
2018-12-05 08:25:00,5.4,35.2,2,24
2018-12-05 08:30:00,0.3,34.7,0,19
2018-12-05 08:35:00,0.0,24.2,0,14
2018-12-05 08:40:00,4.9,18.6,44,9
2018-12-05 08:45:00,13.6,14.5,44,4
2018-12-05 08:50:00,30.9,0.0,40,0
2018-12-05 08:55:00,17.2,14.7,35,40
2018-12-05 09:00:00,13.7,18.6,30,44
2018-12-05 09:05:00,17.2,15.1,25,39
2018-12-05 09:10:00,24.8,7.5,20,34
2018-12-05 09:15:00,22.1,10.8,15,29
2018-12-05 09:20:00,23.6,8.1,10,24
2018-12-05 09:25:00,8.8,22.7,5,19
2018-12-05 09:30:00,6.8,24.5,0,14
2018-12-05 09:35:00,15.3,11.6,17,9
2018-12-05 09:40:00,9.5,17.6,12,4
2018-12-05 09:45:00,26.0,0.0,7,0
2018-12-05 09:50:00,7.5,15.2,2,35
2018-12-05 09:55:00,0.0,20.8,0,30
2018-12-05 10:00:00,0.2,18.4,1,25
2018-12-05 10:05:00,1.5,14.2,3,20
2018-12-05 10:10:00,0.0,10.7,0,15
2018-12-05 10:15:00,1.1,26.5,22,44
2018-12-05 10:20:00,1.8,41.3,17,41
2018-12-05 10:25:00,3.8,39.0,12,36
2018-12-05 10:30:00,5.7,47.9,7,44
2018-12-05 10:35:00,0.2,62.4,2,41
2018-12-05 10:40:00,1.0,59.4,9,36
2018-12-05 10:45:00,3.6,56.3,4,30
2018-12-05 10:50:00,0.2,60.1,0,26
2018-12-05 10:55:00,1.2,56.5,1,21
2018-12-05 11:00:00,6.1,32.8,0,16
2018-12-05 11:05:00,1.5,26.1,5,11
2018-12-05 11:10:00,0.8,26.9,0,6
2018-12-05 11:15:00,12.7,11.8,20,1
2018-12-05 11:20:00,13.7,4.3,43,30
2018-12-05 11:25:00,10.9,8.1,41,25
2018-12-05 11:30:00,7.2,11.9,36,20
2018-12-05 11:35:00,9.6,9.4,31,15
2018-12-05 11:40:00,16.5,3.9,44,10
2018-12-05 11:45:00,22.4,4.5,44,5
2018-12-05 11:50:00,22.8,4.2,41,0
2018-12-05 11:55:00,22.2,0.1,36,19
2018-12-05 12:00:00,13.7,8.6,31,14
2018-12-05 12:05:00,13.8,8.4,26,9
2018-12-05 12:10:00,17.0,5.2,21,4
2018-12-05 12:15:00,22.6,0.0,16,0
2018-12-05 12:20:00,13.2,3.9,11,1
2018-12-05 12:25:00,7.6,7.0,6,33
2018-12-05 12:30:00,0.0,15.4,0,44
2018-12-05 12:35:00,0.0,12.3,0,44
2018-12-05 12:40:00,2.8,11.8,31,41
2018-12-05 12:45:00,6.2,8.5,26,36
2018-12-05 12:50:00,8.6,6.1,21,31
2018-12-05 12:55:00,7.2,7.7,16,26
2018-12-05 13:00:00,8.0,6.7,11,21
2018-12-05 13:05:00,10.3,10.1,44,16
2018-12-05 13:10:00,8.8,13.4,41,11
2018-12-05 13:15:00,15.2,6.7,36,6
2018-12-05 13:20:00,20.2,2.0,31,1
2018-12-05 13:25:00,23.3,0.7,44,9
2018-12-05 13:30:00,28.2,3.4,43,4
2018-12-05 13:35:00,46.5,0.0,44,0
2018-12-05 13:40:00,41.7,0.0,39,0
2018-12-05 13:45:00,33.6,2.1,34,10
2018-12-05 13:50:00,26.5,9.2,29,5
2018-12-05 13:55:00,35.5,4.2,44,0
2018-12-05 14:00:00,35.2,0.5,42,0
2018-12-05 14:05:00,41.3,1.5,44,1
2018-12-05 14:10:00,36.3,1.6,40,1
2018-12-05 14:15:00,34.7,3.3,44,10
2018-12-05 14:20:00,29.3,16.3,40,5
2018-12-05 14:25:00,35.4,10.4,35,0
2018-12-05 14:30:00,38.0,2.2,30,2
2018-12-05 14:35:00,32.9,2.4,25,2
2018-12-05 14:40:00,21.7,2.8,20,36
2018-12-05 14:45:00,20.1,4.7,15,31
2018-12-05 14:50:00,13.0,12.0,10,26
2018-12-05 14:55:00,12.2,12.5,5,21
2018-12-05 15:00:00,6.9,18.6,0,41
2018-12-05 15:05:00,0.0,17.7,0,44
2018-12-05 15:10:00,4.2,14.4,11,40
2018-12-05 15:15:00,5.9,12.8,6,35
2018-12-05 15:20:00,4.8,13.9,1,30
2018-12-05 15:25:00,6.4,17.0,10,44
2018-12-05 15:30:00,6.1,17.3,5,39
2018-12-05 15:35:00,1.7,21.0,0,34
2018-12-05 15:40:00,2.7,17.1,17,40
2018-12-05 15:45:00,3.4,18.8,12,44
2018-12-05 15:50:00,13.3,11.5,7,41
2018-12-05 15:55:00,3.9,21.4,2,36
2018-12-05 16:00:00,5.1,12.3,2,31
2018-12-05 16:05:00,0.0,13.2,0,26
2018-12-05 16:10:00,4.6,7.5,4,21
2018-12-05 16:15:00,4.9,7.7,2,16
2018-12-05 16:20:00,4.0,5.7,3,11
2018-12-05 16:25:00,8.7,5.8,44,6
2018-12-05 16:30:00,13.3,2.5,41,1
2018-12-05 16:35:00,13.2,1.2,35,20
2018-12-05 16:40:00,9.9,11.1,31,43
2018-12-05 16:45:00,11.2,10.0,25,39
2018-12-05 16:50:00,13.2,7.9,21,35
2018-12-05 16:55:00,13.8,7.8,16,30
2018-12-05 17:00:00,10.6,10.9,10,25
2018-12-05 17:05:00,9.3,11.5,5,19
2018-12-05 17:10:00,0.9,20.8,1,15
2018-12-05 17:15:00,3.4,14.1,3,10
2018-12-05 17:20:00,0.0,16.9,0,5
2018-12-05 17:25:00,12.2,1.0,10,0
2018-12-05 17:30:00,0.7,10.2,5,39
2018-12-05 17:35:00,1.2,9.8,0,34
2018-12-05 17:40:00,0.0,13.2,0,44
2018-12-05 17:45:00,0.9,11.7,10,44
2018-12-05 17:50:00,1.0,14.9,5,41
2018-12-05 17:55:00,0.0,15.9,0,36
2018-12-05 18:00:00,0.2,11.1,43,31
2018-12-05 18:05:00,3.3,8.0,38,26
2018-12-05 18:10:00,4.4,7.0,42,21
2018-12-05 18:15:00,4.7,6.5,37,16
2018-12-05 18:20:00,2.1,9.4,32,11
2018-12-05 18:25:00,7.5,4.2,27,6
2018-12-05 18:30:00,5.7,5.9,22,1
2018-12-05 18:35:00,2.9,1.6,44,33
2018-12-05 18:40:00,4.2,0.8,41,28
2018-12-05 18:45:00,1.7,3.4,36,23
2018-12-05 18:50:00,1.4,3.3,30,17
2018-12-05 18:55:00,4.1,3.4,42,12
2018-12-05 19:00:00,7.7,3.3,42,8
2018-12-05 19:05:00,13.1,0.0,42,0
2018-12-05 19:10:00,14.3,0.0,42,0
2018-12-05 19:15:00,13.1,2.3,44,2
2018-12-05 19:20:00,12.7,1.9,39,14
2018-12-05 19:25:00,12.4,1.9,34,9
2018-12-05 19:30:00,13.0,2.6,43,4
2018-12-05 19:35:00,16.1,0.0,38,0
2018-12-05 19:40:00,13.4,0.0,44,0
2018-12-05 19:45:00,11.6,0.9,44,0
2018-12-05 19:50:00,10.8,0.0,39,0
2018-12-05 19:55:00,11.0,0.0,40,0
2018-12-05 20:00:00,6.5,5.9,42,5
2018-12-05 20:05:00,10.5,2.0,37,0
2018-12-05 20:10:00,11.8,0.0,40,0
2018-12-05 20:15:00,7.8,3.4,36,1
2018-12-05 20:20:00,9.9,0.0,31,0
2018-12-05 20:25:00,5.9,0.1,26,5
2018-12-05 20:30:00,4.3,1.5,21,0
2018-12-05 20:35:00,4.1,3.2,16,41
2018-12-05 20:40:00,2.2,5.0,11,36
2018-12-05 20:45:00,1.9,5.3,6,31
2018-12-05 20:50:00,2.1,6.9,1,41
2018-12-05 20:55:00,0.0,7.6,0,36
2018-12-05 21:00:00,1.9,5.2,0,31
2018-12-05 21:05:00,0.0,3.9,0,26
2018-12-05 21:10:00,0.0,4.1,0,21
2018-12-05 21:15:00,0.1,2.8,32,16
2018-12-05 21:20:00,0.3,2.1,27,11
2018-12-05 21:25:00,0.0,3.1,0,6
2018-12-05 21:30:00,1.2,0.7,17,1
2018-12-05 21:35:00,0.4,0.0,12,0
2018-12-05 21:40:00,0.0,0.0,0,0
2018-12-05 21:45:00,0.0,3.0,0,42
2018-12-05 21:50:00,0.0,3.0,0,37
2018-12-05 21:55:00,0.0,3.1,0,32
2018-12-05 22:00:00,0.0,0.0,0,0
2018-12-05 22:05:00,0.0,0.0,0,0
2018-12-05 22:10:00,0.0,0.1,0,17
2018-12-05 22:15:00,0.0,0.4,0,12
2018-12-05 22:20:00,0.0,0.8,0,7
2018-12-05 22:25:00,0.0,1.2,0,2
2018-12-05 22:30:00,0.0,0.0,0,0
2018-12-05 22:35:00,0.0,0.0,0,0
2018-12-05 22:40:00,0.0,0.0,0,0
2018-12-05 22:45:00,2.0,0.0,43,0
2018-12-05 22:50:00,0.0,0.0,0,0
2018-12-05 22:55:00,1.4,0.0,32,0
2018-12-05 23:00:00,0.0,0.0,0,0
2018-12-05 23:05:00,5.1,0.0,42,0
2018-12-05 23:10:00,6.1,0.0,43,0
2018-12-05 23:15:00,10.4,0.0,44,0
2018-12-05 23:20:00,12.0,0.0,41,0
2018-12-05 23:25:00,11.9,0.0,36,0
2018-12-05 23:30:00,8.0,1.2,31,22
2018-12-05 23:35:00,9.5,0.0,26,0
2018-12-05 23:40:00,11.3,1.3,44,12
2018-12-05 23:45:00,11.2,1.5,39,7
2018-12-05 23:50:00,10.6,2.0,34,1
2018-12-05 23:55:00,10.5,0.0,29,0
2018-12-06 00:00:00,5.3,4.2,24,7
2018-12-06 00:05:00,7.5,1.9,19,2
2018-12-06 00:10:00,10.1,0.0,14,0
2018-12-06 00:15:00,8.0,0.0,9,0
2018-12-06 00:20:00,4.9,1.8,4,10
2018-12-06 00:25:00,0.0,6.7,0,5
2018-12-06 00:30:00,4.6,1.0,30,0
2018-12-06 00:35:00,2.3,4.8,25,43
2018-12-06 00:40:00,5.2,1.9,20,38
2018-12-06 00:45:00,2.5,4.6,15,33
2018-12-06 00:50:00,2.8,4.1,10,28
2018-12-06 00:55:00,2.9,4.6,5,23
2018-12-06 01:00:00,2.5,4.5,0,18
2018-12-06 01:05:00,0.6,6.3,2,13
2018-12-06 01:10:00,0.2,5.9,26,44
2018-12-06 01:15:00,2.4,3.3,21,39
2018-12-06 01:20:00,4.3,1.9,16,42
2018-12-06 01:25:00,1.7,4.4,11,37
2018-12-06 01:30:00,0.2,5.7,6,32
2018-12-06 01:35:00,0.5,6.3,1,44
2018-12-06 01:40:00,0.9,4.6,0,44
2018-12-06 01:45:00,0.5,2.5,15,39
2018-12-06 01:50:00,2.8,2.6,40,34
2018-12-06 01:55:00,4.2,1.4,35,29
2018-12-06 02:00:00,4.1,3.7,44,24
2018-12-06 02:05:00,8.5,1.4,41,19
2018-12-06 02:10:00,8.9,1.5,36,14
2018-12-06 02:15:00,8.5,1.9,31,9
2018-12-06 02:20:00,10.7,0.0,26,0
2018-12-06 02:25:00,11.2,0.0,21,0
2018-12-06 02:30:00,6.6,0.0,16,0
2018-12-06 02:35:00,5.4,0.0,10,0
2018-12-06 02:40:00,4.8,0.0,6,0
2018-12-06 02:45:00,2.6,1.8,1,10
2018-12-06 02:50:00,2.2,0.6,23,5
2018-12-06 02:55:00,2.3,1.1,18,0
2018-12-06 03:00:00,2.1,1.4,13,20
2018-12-06 03:05:00,1.9,1.1,8,15
2018-12-06 03:10:00,2.4,1.0,3,10
2018-12-06 03:15:00,0.0,3.3,0,5
2018-12-06 03:20:00,3.0,0.2,9,0
2018-12-06 03:25:00,3.0,0.0,4,0
2018-12-06 03:30:00,0.3,4.6,35,44
2018-12-06 03:35:00,0.4,3.9,30,39
2018-12-06 03:40:00,0.6,6.3,25,43
2018-12-06 03:45:00,0.7,6.6,20,38
2018-12-06 03:50:00,2.3,5.0,15,33
2018-12-06 03:55:00,1.7,5.3,10,28
2018-12-06 04:00:00,2.0,5.5,5,23
2018-12-06 04:05:00,1.1,6.1,0,18
2018-12-06 04:10:00,0.0,4.4,0,13
2018-12-06 04:15:00,1.2,2.9,18,8
2018-12-06 04:20:00,1.1,3.1,13,44
2018-12-06 04:25:00,1.4,3.2,8,39
2018-12-06 04:30:00,2.5,3.2,3,44
2018-12-06 04:35:00,0.6,5.7,5,41
2018-12-06 04:40:00,0.6,6.0,0,36
2018-12-06 04:45:00,0.1,5.4,9,31
2018-12-06 04:50:00,1.2,5.9,44,26
2018-12-06 04:55:00,4.8,5.8,44,21
2018-12-06 05:00:00,16.5,3.0,43,16
2018-12-06 05:05:00,17.7,1.8,38,11
2018-12-06 05:10:00,14.0,4.6,33,6
2018-12-06 05:15:00,19.0,0.5,28,1
2018-12-06 05:20:00,15.0,0.1,23,5
2018-12-06 05:25:00,20.1,0.0,40,0
2018-12-06 05:30:00,18.6,0.0,35,0
2018-12-06 05:35:00,16.2,0.0,30,0
2018-12-06 05:40:00,12.4,2.2,25,1
2018-12-06 05:45:00,8.6,0.2,20,4
2018-12-06 05:50:00,9.0,0.0,15,0
2018-12-06 05:55:00,10.0,0.0,42,0
2018-12-06 06:00:00,11.2,0.6,43,25
2018-12-06 06:05:00,8.3,2.8,38,19
2018-12-06 06:10:00,5.5,5.7,33,15
2018-12-06 06:15:00,7.8,4.1,28,43
2018-12-06 06:20:00,9.2,3.1,23,38
2018-12-06 06:25:00,11.5,1.1,18,33
2018-12-06 06:30:00,8.6,4.1,13,28
2018-12-06 06:35:00,3.0,9.2,8,23
2018-12-06 06:40:00,1.4,11.2,3,18
2018-12-06 06:45:00,1.4,10.1,3,13
2018-12-06 06:50:00,5.7,4.2,44,8
2018-12-06 06:55:00,5.6,4.1,39,3
2018-12-06 07:00:00,9.4,0.0,34,0
2018-12-06 07:05:00,5.7,5.4,29,43
2018-12-06 07:10:00,8.1,2.6,24,38
2018-12-06 07:15:00,7.5,4.4,44,33
2018-12-06 07:20:00,14.2,2.3,41,28
2018-12-06 07:25:00,12.2,4.3,36,23
2018-12-06 07:30:00,9.7,18.0,31,44
2018-12-06 07:35:00,6.0,21.8,26,39
2018-12-06 07:40:00,11.4,17.7,21,42
2018-12-06 07:45:00,9.9,19.2,16,37
2018-12-06 07:50:00,13.0,16.1,11,32
2018-12-06 07:55:00,12.0,17.1,6,27
2018-12-06 08:00:00,4.8,24.3,1,22
2018-12-06 08:05:00,3.4,24.8,26,43
2018-12-06 08:10:00,6.2,22.0,21,38
2018-12-06 08:15:00,22.0,8.6,16,40
2018-12-06 08:20:00,21.2,9.3,11,35
2018-12-06 08:25:00,14.1,16.5,6,30
2018-12-06 08:30:00,1.8,28.7,1,25
2018-12-06 08:35:00,2.2,19.6,2,20
2018-12-06 08:40:00,0.9,17.2,24,15
2018-12-06 08:45:00,6.0,12.1,19,10
2018-12-06 08:50:00,10.8,12.8,14,44
2018-12-06 08:55:00,15.4,20.5,9,43
2018-12-06 09:00:00,11.3,24.7,4,38
2018-12-06 09:05:00,0.7,33.9,0,33
2018-12-06 09:10:00,0.0,33.4,0,28
2018-12-06 09:15:00,3.2,29.0,4,23
2018-12-06 09:20:00,0.0,28.3,0,18
2018-12-06 09:25:00,0.1,24.0,0,13
2018-12-06 09:30:00,1.8,21.3,24,8
2018-12-06 09:35:00,11.0,11.9,19,3
2018-12-06 09:40:00,13.7,6.2,14,22
2018-12-06 09:45:00,11.2,11.0,44,17
2018-12-06 09:50:00,13.8,11.3,41,12
2018-12-06 09:55:00,6.7,18.4,36,7
2018-12-06 10:00:00,17.7,9.1,42,2
2018-12-06 10:05:00,18.7,3.6,37,1
2018-12-06 10:10:00,17.6,0.0,32,0
2018-12-06 10:15:00,15.5,1.8,27,9
2018-12-06 10:20:00,12.6,4.6,22,4
2018-12-06 10:25:00,16.2,0.0,17,0
2018-12-06 10:30:00,4.0,12.6,12,44
2018-12-06 10:35:00,4.8,16.2,7,40
2018-12-06 10:40:00,6.8,14.2,2,35
2018-12-06 10:45:00,0.0,18.5,0,42
2018-12-06 10:50:00,0.0,17.3,0,37
2018-12-06 10:55:00,3.0,14.9,6,40
2018-12-06 11:00:00,3.5,16.7,1,44
2018-12-06 11:05:00,0.2,17.5,0,43
2018-12-06 11:10:00,3.3,14.4,12,38
2018-12-06 11:15:00,6.5,11.3,7,33
2018-12-06 11:20:00,1.9,15.8,2,28
2018-12-06 11:25:00,0.3,20.6,0,41
2018-12-06 11:30:00,0.2,19.5,0,36
2018-12-06 11:35:00,1.0,17.3,4,31
2018-12-06 11:40:00,0.0,18.2,0,26
2018-12-06 11:45:00,5.1,10.1,17,21
2018-12-06 11:50:00,5.6,9.6,12,16
2018-12-06 11:55:00,1.6,13.6,7,11
2018-12-06 12:00:00,4.5,10.7,2,6
2018-12-06 12:05:00,0.0,12.9,0,1
2018-12-06 12:10:00,6.0,3.2,23,0
2018-12-06 12:15:00,5.4,20.0,18,43
2018-12-06 12:20:00,1.3,23.1,13,38
2018-12-06 12:25:00,5.9,19.5,8,33
2018-12-06 12:30:00,2.5,22.9,3,28
2018-12-06 12:35:00,0.5,26.0,17,40
2018-12-06 12:40:00,1.4,25.2,12,35
2018-12-06 12:45:00,2.6,23.9,7,30
2018-12-06 12:50:00,0.5,28.4,2,41
2018-12-06 12:55:00,0.1,25.9,0,36
2018-12-06 13:00:00,4.2,10.3,4,31
2018-12-06 13:05:00,0.0,13.2,0,26
2018-12-06 13:10:00,4.8,9.5,41,21
2018-12-06 13:15:00,10.8,7.8,44,16
2018-12-06 13:20:00,19.6,3.9,42,11
2018-12-06 13:25:00,17.5,6.1,37,6
2018-12-06 13:30:00,21.2,4.3,32,43
2018-12-06 13:35:00,15.0,11.4,27,38
2018-12-06 13:40:00,17.1,9.3,22,33
2018-12-06 13:45:00,19.5,6.9,17,28
2018-12-06 13:50:00,12.9,13.5,12,23
2018-12-06 13:55:00,12.8,13.8,7,41
2018-12-06 14:00:00,2.5,29.7,2,42
2018-12-06 14:05:00,0.0,30.5,0,37
2018-12-06 14:10:00,4.6,10.9,12,32
2018-12-06 14:15:00,8.5,9.2,7,42
2018-12-06 14:20:00,2.9,14.6,2,37
2018-12-06 14:25:00,1.4,16.0,0,42
2018-12-06 14:30:00,1.6,16.3,0,43
2018-12-06 14:35:00,1.0,16.4,25,44
2018-12-06 14:40:00,7.0,12.5,20,44
2018-12-06 14:45:00,9.4,19.4,15,44
2018-12-06 14:50:00,8.9,20.1,10,39
2018-12-06 14:55:00,5.2,23.9,5,34
2018-12-06 15:00:00,8.6,18.7,0,29
2018-12-06 15:05:00,9.7,17.6,38,24
2018-12-06 15:10:00,8.7,18.7,33,19
2018-12-06 15:15:00,13.8,13.6,28,14
2018-12-06 15:20:00,15.2,12.2,23,9
2018-12-06 15:25:00,17.3,10.1,18,4
2018-12-06 15:30:00,25.5,1.9,13,0
2018-12-06 15:35:00,15.2,3.8,44,36
2018-12-06 15:40:00,4.8,15.9,42,31
2018-12-06 15:45:00,4.8,16.2,44,26
2018-12-06 15:50:00,14.5,10.3,44,21
2018-12-06 15:55:00,17.3,13.9,44,16
2018-12-06 16:00:00,24.0,7.3,39,11
2018-12-06 16:05:00,24.6,6.6,34,6
2018-12-06 16:10:00,28.6,2.4,29,1
2018-12-06 16:15:00,28.1,0.0,24,0
2018-12-06 16:20:00,12.9,7.6,19,42
2018-12-06 16:25:00,14.0,6.4,14,36
2018-12-06 16:30:00,9.9,10.7,9,32
2018-12-06 16:35:00,6.1,45.8,4,42
2018-12-06 16:40:00,1.6,49.5,0,37
2018-12-06 16:45:00,1.1,40.0,30,32
2018-12-06 16:50:00,6.9,34.4,25,27
2018-12-06 16:55:00,6.2,34.9,20,22
2018-12-06 17:00:00,5.5,35.7,15,17
2018-12-06 17:05:00,5.4,35.8,10,12
2018-12-06 17:10:00,7.6,33.4,5,7
2018-12-06 17:15:00,3.5,37.6,0,2
2018-12-06 17:20:00,10.5,12.6,29,41
2018-12-06 17:25:00,12.2,10.6,24,36
2018-12-06 17:30:00,15.6,7.7,19,31
2018-12-06 17:35:00,13.2,10.2,14,26
2018-12-06 17:40:00,19.3,4.2,9,44
2018-12-06 17:45:00,12.0,11.5,4,39
2018-12-06 17:50:00,0.6,19.0,0,34
2018-12-06 17:55:00,1.4,11.2,0,29
2018-12-06 18:00:00,6.9,3.9,14,24
2018-12-06 18:05:00,4.7,6.2,9,19
2018-12-06 18:10:00,4.5,6.6,4,14
2018-12-06 18:15:00,3.3,10.6,43,9
2018-12-06 18:20:00,6.6,8.0,38,4
2018-12-06 18:25:00,11.6,0.1,33,0
2018-12-06 18:30:00,6.7,3.7,28,21
2018-12-06 18:35:00,6.3,4.1,23,16
2018-12-06 18:40:00,7.9,1.6,18,11
2018-12-06 18:45:00,8.1,2.3,13,6
2018-12-06 18:50:00,7.4,3.2,43,1
2018-12-06 18:55:00,4.2,1.9,38,16
